datetime,WS_95_p_1,WS_95_p_2,WS_95_p_3,WS_95_p_4,WS_95_p_5,WS_95_p_6,OT
2019/1/15 23:00,20.48,19.96,20.78,20.58,21.73,21.06,18.34
2019/1/16 0:00,19.96,20.78,20.58,21.73,21.06,21.82,20.48
2019/1/16 1:00,20.78,20.58,21.73,21.06,21.82,21.2,19.96
2019/1/16 2:00,20.58,21.73,21.06,21.82,21.2,21.05,20.78
2019/1/16 3:00,21.73,21.06,21.82,21.2,21.05,20.26,20.58
2019/1/16 4:00,21.06,21.82,21.2,21.05,20.26,19.81,21.73
2019/1/16 5:00,21.82,21.2,21.05,20.26,19.81,19.74,21.06
2019/1/16 6:00,21.2,21.05,20.26,19.81,19.74,19.91,21.82
2019/1/16 7:00,21.05,20.26,19.81,19.74,19.91,18.88,21.2
2019/1/16 8:00,20.26,19.81,19.74,19.91,18.88,19.05,21.05
2019/1/16 9:00,19.81,19.74,19.91,18.88,19.05,19.11,20.26
2019/1/16 10:00,19.74,19.91,18.88,19.05,19.11,18.7,19.81
2019/1/16 11:00,19.91,18.88,19.05,19.11,18.7,18.38,19.74
2019/1/16 12:00,18.88,19.05,19.11,18.7,18.38,17.74,19.91
2019/1/16 13:00,19.05,19.11,18.7,18.38,17.74,16.99,18.88
2019/1/16 14:00,19.11,18.7,18.38,17.74,16.99,17.19,19.05
2019/1/16 15:00,18.7,18.38,17.74,16.99,17.19,16,19.11
2019/1/16 16:00,18.38,17.74,16.99,17.19,16,17.55,18.7
2019/1/16 17:00,17.74,16.99,17.19,16,17.55,18.31,18.38
2019/1/16 18:00,16.99,17.19,16,17.55,18.31,18.21,17.74
2019/1/16 19:00,17.19,16,17.55,18.31,18.21,18.29,16.99
2019/1/16 20:00,16,17.55,18.31,18.21,18.29,20.49,17.19
2019/1/16 21:00,17.55,18.31,18.21,18.29,20.49,19.17,16
2019/1/16 22:00,18.31,18.21,18.29,20.49,19.17,20.54,17.55
2019/1/16 23:00,18.21,18.29,20.49,19.17,20.54,20.59,18.31
2019/1/17 0:00,18.29,20.49,19.17,20.54,20.59,20.12,18.21
2019/1/17 1:00,20.49,19.17,20.54,20.59,20.12,20.59,18.29
2019/1/17 2:00,19.17,20.54,20.59,20.12,20.59,21.23,20.49
2019/1/17 3:00,20.54,20.59,20.12,20.59,21.23,21.15,19.17
2019/1/17 4:00,20.59,20.12,20.59,21.23,21.15,21.46,20.54
2019/1/17 5:00,20.12,20.59,21.23,21.15,21.46,21.43,20.59
2019/1/17 6:00,20.59,21.23,21.15,21.46,21.43,20.58,20.12
2019/1/17 7:00,21.23,21.15,21.46,21.43,20.58,19.57,20.59
2019/1/17 8:00,21.15,21.46,21.43,20.58,19.57,19.38,21.23
2019/1/17 9:00,21.46,21.43,20.58,19.57,19.38,18.91,21.15
2019/1/17 10:00,21.43,20.58,19.57,19.38,18.91,19.86,21.46
2019/1/17 11:00,20.58,19.57,19.38,18.91,19.86,20.24,21.43
2019/1/17 12:00,19.57,19.38,18.91,19.86,20.24,20,20.58
2019/1/17 13:00,19.38,18.91,19.86,20.24,20,20.53,19.57
2019/1/17 14:00,18.91,19.86,20.24,20,20.53,20.45,19.38
2019/1/17 15:00,19.86,20.24,20,20.53,20.45,20.44,18.91
2019/1/17 16:00,20.24,20,20.53,20.45,20.44,21.26,19.86
2019/1/17 17:00,20,20.53,20.45,20.44,21.26,22.16,20.24
2019/1/17 18:00,20.53,20.45,20.44,21.26,22.16,21.94,20
2019/1/17 19:00,20.45,20.44,21.26,22.16,21.94,21.58,20.53
2019/1/17 20:00,20.44,21.26,22.16,21.94,21.58,20.18,20.45
2019/1/17 21:00,21.26,22.16,21.94,21.58,20.18,18.09,20.44
2019/1/17 22:00,22.16,21.94,21.58,20.18,18.09,16.51,21.26
2019/1/17 23:00,21.94,21.58,20.18,18.09,16.51,14.71,22.16
2019/1/18 0:00,21.58,20.18,18.09,16.51,14.71,13.23,21.94
2019/1/18 1:00,20.18,18.09,16.51,14.71,13.23,11.8,21.58
2019/1/18 2:00,18.09,16.51,14.71,13.23,11.8,11.31,20.18
2019/1/18 3:00,16.51,14.71,13.23,11.8,11.31,9.05,18.09
2019/1/18 4:00,14.71,13.23,11.8,11.31,9.05,7.69,16.51
2019/1/18 5:00,13.23,11.8,11.31,9.05,7.69,7.89,14.71
2019/1/18 6:00,11.8,11.31,9.05,7.69,7.89,7.89,13.23
2019/1/18 7:00,11.31,9.05,7.69,7.89,7.89,6.92,11.8
2019/1/18 8:00,9.05,7.69,7.89,7.89,6.92,7.05,11.31
2019/1/18 9:00,7.69,7.89,7.89,6.92,7.05,9,9.05
2019/1/18 10:00,7.89,7.89,6.92,7.05,9,10.33,7.69
2019/1/18 11:00,7.89,6.92,7.05,9,10.33,12.04,7.89
2019/1/18 12:00,6.92,7.05,9,10.33,12.04,11.65,7.89
2019/1/18 13:00,7.05,9,10.33,12.04,11.65,11.85,6.92
2019/1/18 14:00,9,10.33,12.04,11.65,11.85,11.7,7.05
2019/1/18 15:00,10.33,12.04,11.65,11.85,11.7,10.7,9
2019/1/18 16:00,12.04,11.65,11.85,11.7,10.7,10.11,10.33
2019/1/18 17:00,11.65,11.85,11.7,10.7,10.11,9.73,12.04
2019/1/18 18:00,11.85,11.7,10.7,10.11,9.73,8.51,11.65
2019/1/18 19:00,11.7,10.7,10.11,9.73,8.51,8.22,11.85
2019/1/18 20:00,10.7,10.11,9.73,8.51,8.22,7.88,11.7
2019/1/18 21:00,10.11,9.73,8.51,8.22,7.88,7.15,10.7
2019/1/18 22:00,9.73,8.51,8.22,7.88,7.15,7.25,10.11
2019/1/18 23:00,8.51,8.22,7.88,7.15,7.25,7.18,9.73
2019/1/19 0:00,8.22,7.88,7.15,7.25,7.18,7.28,8.51
2019/1/19 1:00,7.88,7.15,7.25,7.18,7.28,6.96,8.22
2019/1/19 2:00,7.15,7.25,7.18,7.28,6.96,7.89,7.88
2019/1/19 3:00,7.25,7.18,7.28,6.96,7.89,7.94,7.15
2019/1/19 4:00,7.18,7.28,6.96,7.89,7.94,8.66,7.25
2019/1/19 5:00,7.28,6.96,7.89,7.94,8.66,9.76,7.18
2019/1/19 6:00,6.96,7.89,7.94,8.66,9.76,9.62,7.28
2019/1/19 7:00,7.89,7.94,8.66,9.76,9.62,9.42,6.96
2019/1/19 8:00,7.94,8.66,9.76,9.62,9.42,8.44,7.89
2019/1/19 9:00,8.66,9.76,9.62,9.42,8.44,7.7,7.94
2019/1/19 10:00,9.76,9.62,9.42,8.44,7.7,7.75,8.66
2019/1/19 11:00,9.62,9.42,8.44,7.7,7.75,7.06,9.76
2019/1/19 12:00,9.42,8.44,7.7,7.75,7.06,7.76,9.62
2019/1/19 13:00,8.44,7.7,7.75,7.06,7.76,6.99,9.42
2019/1/19 14:00,7.7,7.75,7.06,7.76,6.99,5.61,8.44
2019/1/19 15:00,7.75,7.06,7.76,6.99,5.61,5.09,7.7
2019/1/19 16:00,7.06,7.76,6.99,5.61,5.09,2.39,7.75
2019/1/19 17:00,7.76,6.99,5.61,5.09,2.39,1.8,7.06
2019/1/19 18:00,6.99,5.61,5.09,2.39,1.8,2.54,7.76
2019/1/19 19:00,5.61,5.09,2.39,1.8,2.54,3.74,6.99
2019/1/19 20:00,5.09,2.39,1.8,2.54,3.74,6.63,5.61
2019/1/19 21:00,2.39,1.8,2.54,3.74,6.63,6.85,5.09
2019/1/19 22:00,1.8,2.54,3.74,6.63,6.85,6.54,2.39
2019/1/19 23:00,2.54,3.74,6.63,6.85,6.54,7.87,1.8
2019/1/20 0:00,3.74,6.63,6.85,6.54,7.87,7.65,2.54
2019/1/20 1:00,6.63,6.85,6.54,7.87,7.65,7.26,3.74
2019/1/20 2:00,6.85,6.54,7.87,7.65,7.26,7.59,6.63
2019/1/20 3:00,6.54,7.87,7.65,7.26,7.59,7.95,6.85
2019/1/20 4:00,7.87,7.65,7.26,7.59,7.95,9.69,6.54
2019/1/20 5:00,7.65,7.26,7.59,7.95,9.69,10.49,7.87
2019/1/20 6:00,7.26,7.59,7.95,9.69,10.49,13,7.65
2019/1/20 7:00,7.59,7.95,9.69,10.49,13,14.9,7.26
2019/1/20 8:00,7.95,9.69,10.49,13,14.9,16.85,7.59
2019/1/20 9:00,9.69,10.49,13,14.9,16.85,18.18,7.95
2019/1/20 10:00,10.49,13,14.9,16.85,18.18,18.61,9.69
2019/1/20 11:00,13,14.9,16.85,18.18,18.61,20.01,10.49
2019/1/20 12:00,14.9,16.85,18.18,18.61,20.01,19.88,13
2019/1/20 13:00,16.85,18.18,18.61,20.01,19.88,20.39,14.9
2019/1/20 14:00,18.18,18.61,20.01,19.88,20.39,21.77,16.85
2019/1/20 15:00,18.61,20.01,19.88,20.39,21.77,20.91,18.18
2019/1/20 16:00,20.01,19.88,20.39,21.77,20.91,21.52,18.61
2019/1/20 17:00,19.88,20.39,21.77,20.91,21.52,22.98,20.01
2019/1/20 18:00,20.39,21.77,20.91,21.52,22.98,22.37,19.88
2019/1/20 19:00,21.77,20.91,21.52,22.98,22.37,23.22,20.39
2019/1/20 20:00,20.91,21.52,22.98,22.37,23.22,24.4,21.77
2019/1/20 21:00,21.52,22.98,22.37,23.22,24.4,24.48,20.91
2019/1/20 22:00,22.98,22.37,23.22,24.4,24.48,23.85,21.52
2019/1/20 23:00,22.37,23.22,24.4,24.48,23.85,24.38,22.98
2019/1/21 0:00,23.22,24.4,24.48,23.85,24.38,23.6,22.37
2019/1/21 1:00,24.4,24.48,23.85,24.38,23.6,22.96,23.22
2019/1/21 2:00,24.48,23.85,24.38,23.6,22.96,22.13,24.4
2019/1/21 3:00,23.85,24.38,23.6,22.96,22.13,21.66,24.48
2019/1/21 4:00,24.38,23.6,22.96,22.13,21.66,21.46,23.85
2019/1/21 5:00,23.6,22.96,22.13,21.66,21.46,20.25,24.38
2019/1/21 6:00,22.96,22.13,21.66,21.46,20.25,19.45,23.6
2019/1/21 7:00,22.13,21.66,21.46,20.25,19.45,19.2,22.96
2019/1/21 8:00,21.66,21.46,20.25,19.45,19.2,19.07,22.13
2019/1/21 9:00,21.46,20.25,19.45,19.2,19.07,19.66,21.66
2019/1/21 10:00,20.25,19.45,19.2,19.07,19.66,19.67,21.46
2019/1/21 11:00,19.45,19.2,19.07,19.66,19.67,19.94,20.25
2019/1/21 12:00,19.2,19.07,19.66,19.67,19.94,19.16,19.45
2019/1/21 13:00,19.07,19.66,19.67,19.94,19.16,17.88,19.2
2019/1/21 14:00,19.66,19.67,19.94,19.16,17.88,17.96,19.07
2019/1/21 15:00,19.67,19.94,19.16,17.88,17.96,17.65,19.66
2019/1/21 16:00,19.94,19.16,17.88,17.96,17.65,17.75,19.67
2019/1/21 17:00,19.16,17.88,17.96,17.65,17.75,17.7,19.94
2019/1/21 18:00,17.88,17.96,17.65,17.75,17.7,17.88,19.16
2019/1/21 19:00,17.96,17.65,17.75,17.7,17.88,18.66,17.88
2019/1/21 20:00,17.65,17.75,17.7,17.88,18.66,17.91,17.96
2019/1/21 21:00,17.75,17.7,17.88,18.66,17.91,16.72,17.65
2019/1/21 22:00,17.7,17.88,18.66,17.91,16.72,16.1,17.75
2019/1/21 23:00,17.88,18.66,17.91,16.72,16.1,15.73,17.7
2019/1/22 0:00,18.66,17.91,16.72,16.1,15.73,15.5,17.88
2019/1/22 1:00,17.91,16.72,16.1,15.73,15.5,15.13,18.66
2019/1/22 2:00,16.72,16.1,15.73,15.5,15.13,16.52,17.91
2019/1/22 3:00,16.1,15.73,15.5,15.13,16.52,16.71,16.72
2019/1/22 4:00,15.73,15.5,15.13,16.52,16.71,17.58,16.1
2019/1/22 5:00,15.5,15.13,16.52,16.71,17.58,18.29,15.73
2019/1/22 6:00,15.13,16.52,16.71,17.58,18.29,18.04,15.5
2019/1/22 7:00,16.52,16.71,17.58,18.29,18.04,18.22,15.13
2019/1/22 8:00,16.71,17.58,18.29,18.04,18.22,18.28,16.52
2019/1/22 9:00,17.58,18.29,18.04,18.22,18.28,17.83,16.71
2019/1/22 10:00,18.29,18.04,18.22,18.28,17.83,17.73,17.58
2019/1/22 11:00,18.04,18.22,18.28,17.83,17.73,17.11,18.29
2019/1/22 12:00,18.22,18.28,17.83,17.73,17.11,16.62,18.04
2019/1/22 13:00,18.28,17.83,17.73,17.11,16.62,16.67,18.22
2019/1/22 14:00,17.83,17.73,17.11,16.62,16.67,17.22,18.28
2019/1/22 15:00,17.73,17.11,16.62,16.67,17.22,16.32,17.83
2019/1/22 16:00,17.11,16.62,16.67,17.22,16.32,15.63,17.73
2019/1/22 17:00,16.62,16.67,17.22,16.32,15.63,15.45,17.11
2019/1/22 18:00,16.67,17.22,16.32,15.63,15.45,15.64,16.62
2019/1/22 19:00,17.22,16.32,15.63,15.45,15.64,16.18,16.67
2019/1/22 20:00,16.32,15.63,15.45,15.64,16.18,17.18,17.22
2019/1/22 21:00,15.63,15.45,15.64,16.18,17.18,17.72,16.32
2019/1/22 22:00,15.45,15.64,16.18,17.18,17.72,16.98,15.63
2019/1/22 23:00,15.64,16.18,17.18,17.72,16.98,16.62,15.45
2019/1/23 0:00,16.18,17.18,17.72,16.98,16.62,15.55,15.64
2019/1/23 1:00,17.18,17.72,16.98,16.62,15.55,16.31,16.18
2019/1/23 2:00,17.72,16.98,16.62,15.55,16.31,15.07,17.18
2019/1/23 3:00,16.98,16.62,15.55,16.31,15.07,12.47,17.72
2019/1/23 4:00,16.62,15.55,16.31,15.07,12.47,11.76,16.98
2019/1/23 5:00,15.55,16.31,15.07,12.47,11.76,12.67,16.62
2019/1/23 6:00,16.31,15.07,12.47,11.76,12.67,13.65,15.55
2019/1/23 7:00,15.07,12.47,11.76,12.67,13.65,13.06,16.31
2019/1/23 8:00,12.47,11.76,12.67,13.65,13.06,14.22,15.07
2019/1/23 9:00,11.76,12.67,13.65,13.06,14.22,14.21,12.47
2019/1/23 10:00,12.67,13.65,13.06,14.22,14.21,14.62,11.76
2019/1/23 11:00,13.65,13.06,14.22,14.21,14.62,14.52,12.67
2019/1/23 12:00,13.06,14.22,14.21,14.62,14.52,14.89,13.65
2019/1/23 13:00,14.22,14.21,14.62,14.52,14.89,15.02,13.06
2019/1/23 14:00,14.21,14.62,14.52,14.89,15.02,14.47,14.22
2019/1/23 15:00,14.62,14.52,14.89,15.02,14.47,13.43,14.21
2019/1/23 16:00,14.52,14.89,15.02,14.47,13.43,12.91,14.62
2019/1/23 17:00,14.89,15.02,14.47,13.43,12.91,11.12,14.52
2019/1/23 18:00,15.02,14.47,13.43,12.91,11.12,10.08,14.89
2019/1/23 19:00,14.47,13.43,12.91,11.12,10.08,11.31,15.02
2019/1/23 20:00,13.43,12.91,11.12,10.08,11.31,11.25,14.47
2019/1/23 21:00,12.91,11.12,10.08,11.31,11.25,11.31,13.43
2019/1/23 22:00,11.12,10.08,11.31,11.25,11.31,12.08,12.91
2019/1/23 23:00,10.08,11.31,11.25,11.31,12.08,12.75,11.12
2019/1/24 0:00,11.31,11.25,11.31,12.08,12.75,11.94,10.08
2019/1/24 1:00,11.25,11.31,12.08,12.75,11.94,12.07,11.31
2019/1/24 2:00,11.31,12.08,12.75,11.94,12.07,13.27,11.25
2019/1/24 3:00,12.08,12.75,11.94,12.07,13.27,14.19,11.31
2019/1/24 4:00,12.75,11.94,12.07,13.27,14.19,14.04,12.08
2019/1/24 5:00,11.94,12.07,13.27,14.19,14.04,14.87,12.75
2019/1/24 6:00,12.07,13.27,14.19,14.04,14.87,14.71,11.94
2019/1/24 7:00,13.27,14.19,14.04,14.87,14.71,14.4,12.07
2019/1/24 8:00,14.19,14.04,14.87,14.71,14.4,14.67,13.27
2019/1/24 9:00,14.04,14.87,14.71,14.4,14.67,15.01,14.19
2019/1/24 10:00,14.87,14.71,14.4,14.67,15.01,14.42,14.04
2019/1/24 11:00,14.71,14.4,14.67,15.01,14.42,14.5,14.87
2019/1/24 12:00,14.4,14.67,15.01,14.42,14.5,13.71,14.71
2019/1/24 13:00,14.67,15.01,14.42,14.5,13.71,13.32,14.4
2019/1/24 14:00,15.01,14.42,14.5,13.71,13.32,12.34,14.67
2019/1/24 15:00,14.42,14.5,13.71,13.32,12.34,11.98,15.01
2019/1/24 16:00,14.5,13.71,13.32,12.34,11.98,11.3,14.42
2019/1/24 17:00,13.71,13.32,12.34,11.98,11.3,10.15,14.5
2019/1/24 18:00,13.32,12.34,11.98,11.3,10.15,9.96,13.71
2019/1/24 19:00,12.34,11.98,11.3,10.15,9.96,9.92,13.32
2019/1/24 20:00,11.98,11.3,10.15,9.96,9.92,9.74,12.34
2019/1/24 21:00,11.3,10.15,9.96,9.92,9.74,9.61,11.98
2019/1/24 22:00,10.15,9.96,9.92,9.74,9.61,11.17,11.3
2019/1/24 23:00,9.96,9.92,9.74,9.61,11.17,11.5,10.15
2019/1/25 0:00,9.92,9.74,9.61,11.17,11.5,11.34,9.96
2019/1/25 1:00,9.74,9.61,11.17,11.5,11.34,11,9.92
2019/1/25 2:00,9.61,11.17,11.5,11.34,11,10.32,9.74
2019/1/25 3:00,11.17,11.5,11.34,11,10.32,9.6,9.61
2019/1/25 4:00,11.5,11.34,11,10.32,9.6,8.74,11.17
2019/1/25 5:00,11.34,11,10.32,9.6,8.74,9.32,11.5
2019/1/25 6:00,11,10.32,9.6,8.74,9.32,10.33,11.34
2019/1/25 7:00,10.32,9.6,8.74,9.32,10.33,11.49,11
2019/1/25 8:00,9.6,8.74,9.32,10.33,11.49,11.2,10.32
2019/1/25 9:00,8.74,9.32,10.33,11.49,11.2,12.22,9.6
2019/1/25 10:00,9.32,10.33,11.49,11.2,12.22,12.91,8.74
2019/1/25 11:00,10.33,11.49,11.2,12.22,12.91,13.3,9.32
2019/1/25 12:00,11.49,11.2,12.22,12.91,13.3,13.92,10.33
2019/1/25 13:00,11.2,12.22,12.91,13.3,13.92,13.71,11.49
2019/1/25 14:00,12.22,12.91,13.3,13.92,13.71,14.13,11.2
2019/1/25 15:00,12.91,13.3,13.92,13.71,14.13,14.46,12.22
2019/1/25 16:00,13.3,13.92,13.71,14.13,14.46,14.81,12.91
2019/1/25 17:00,13.92,13.71,14.13,14.46,14.81,14.84,13.3
2019/1/25 18:00,13.71,14.13,14.46,14.81,14.84,16.34,13.92
2019/1/25 19:00,14.13,14.46,14.81,14.84,16.34,18.21,13.71
2019/1/25 20:00,14.46,14.81,14.84,16.34,18.21,18.23,14.13
2019/1/25 21:00,14.81,14.84,16.34,18.21,18.23,18.9,14.46
2019/1/25 22:00,14.84,16.34,18.21,18.23,18.9,20.51,14.81
2019/1/25 23:00,16.34,18.21,18.23,18.9,20.51,21.45,14.84
2019/1/26 0:00,18.21,18.23,18.9,20.51,21.45,22.52,16.34
2019/1/26 1:00,18.23,18.9,20.51,21.45,22.52,22.99,18.21
2019/1/26 2:00,18.9,20.51,21.45,22.52,22.99,23.28,18.23
2019/1/26 3:00,20.51,21.45,22.52,22.99,23.28,22.8,18.9
2019/1/26 4:00,21.45,22.52,22.99,23.28,22.8,22.94,20.51
2019/1/26 5:00,22.52,22.99,23.28,22.8,22.94,23.22,21.45
2019/1/26 6:00,22.99,23.28,22.8,22.94,23.22,23.77,22.52
2019/1/26 7:00,23.28,22.8,22.94,23.22,23.77,24.38,22.99
2019/1/26 8:00,22.8,22.94,23.22,23.77,24.38,24.34,23.28
2019/1/26 9:00,22.94,23.22,23.77,24.38,24.34,24.19,22.8
2019/1/26 10:00,23.22,23.77,24.38,24.34,24.19,24.07,22.94
2019/1/26 11:00,23.77,24.38,24.34,24.19,24.07,24.13,23.22
2019/1/26 12:00,24.38,24.34,24.19,24.07,24.13,22.84,23.77
2019/1/26 13:00,24.34,24.19,24.07,24.13,22.84,22.33,24.38
2019/1/26 14:00,24.19,24.07,24.13,22.84,22.33,22.36,24.34
2019/1/26 15:00,24.07,24.13,22.84,22.33,22.36,22.29,24.19
2019/1/26 16:00,24.13,22.84,22.33,22.36,22.29,21.88,24.07
2019/1/26 17:00,22.84,22.33,22.36,22.29,21.88,22.66,24.13
2019/1/26 18:00,22.33,22.36,22.29,21.88,22.66,22.56,22.84
2019/1/26 19:00,22.36,22.29,21.88,22.66,22.56,22.3,22.33
2019/1/26 20:00,22.29,21.88,22.66,22.56,22.3,21.49,22.36
2019/1/26 21:00,21.88,22.66,22.56,22.3,21.49,21.36,22.29
2019/1/26 22:00,22.66,22.56,22.3,21.49,21.36,20.12,21.88
2019/1/26 23:00,22.56,22.3,21.49,21.36,20.12,19.99,22.66
2019/1/27 0:00,22.3,21.49,21.36,20.12,19.99,19.04,22.56
2019/1/27 1:00,21.49,21.36,20.12,19.99,19.04,18.97,22.3
2019/1/27 2:00,21.36,20.12,19.99,19.04,18.97,19.39,21.49
2019/1/27 3:00,20.12,19.99,19.04,18.97,19.39,18.38,21.36
2019/1/27 4:00,19.99,19.04,18.97,19.39,18.38,18.38,20.12
2019/1/27 5:00,19.04,18.97,19.39,18.38,18.38,18.27,19.99
2019/1/27 6:00,18.97,19.39,18.38,18.38,18.27,18.1,19.04
2019/1/27 7:00,19.39,18.38,18.38,18.27,18.1,17.62,18.97
2019/1/27 8:00,18.38,18.38,18.27,18.1,17.62,16.61,19.39
2019/1/27 9:00,18.38,18.27,18.1,17.62,16.61,16.24,18.38
2019/1/27 10:00,18.27,18.1,17.62,16.61,16.24,15.68,18.38
2019/1/27 11:00,18.1,17.62,16.61,16.24,15.68,15.79,18.27
2019/1/27 12:00,17.62,16.61,16.24,15.68,15.79,15.12,18.1
2019/1/27 13:00,16.61,16.24,15.68,15.79,15.12,15.41,17.62
2019/1/27 14:00,16.24,15.68,15.79,15.12,15.41,14.61,16.61
2019/1/27 15:00,15.68,15.79,15.12,15.41,14.61,12.71,16.24
2019/1/27 16:00,15.79,15.12,15.41,14.61,12.71,11.33,15.68
2019/1/27 17:00,15.12,15.41,14.61,12.71,11.33,10.57,15.79
2019/1/27 18:00,15.41,14.61,12.71,11.33,10.57,9.84,15.12
2019/1/27 19:00,14.61,12.71,11.33,10.57,9.84,9.18,15.41
2019/1/27 20:00,12.71,11.33,10.57,9.84,9.18,9.5,14.61
2019/1/27 21:00,11.33,10.57,9.84,9.18,9.5,9.9,12.71
2019/1/27 22:00,10.57,9.84,9.18,9.5,9.9,9.47,11.33
2019/1/27 23:00,9.84,9.18,9.5,9.9,9.47,8.84,10.57
2019/1/28 0:00,9.18,9.5,9.9,9.47,8.84,9.73,9.84
2019/1/28 1:00,9.5,9.9,9.47,8.84,9.73,10.01,9.18
2019/1/28 2:00,9.9,9.47,8.84,9.73,10.01,10.29,9.5
2019/1/28 3:00,9.47,8.84,9.73,10.01,10.29,9.57,9.9
2019/1/28 4:00,8.84,9.73,10.01,10.29,9.57,9.07,9.47
2019/1/28 5:00,9.73,10.01,10.29,9.57,9.07,8.37,8.84
2019/1/28 6:00,10.01,10.29,9.57,9.07,8.37,8.54,9.73
2019/1/28 7:00,10.29,9.57,9.07,8.37,8.54,8.36,10.01
2019/1/28 8:00,9.57,9.07,8.37,8.54,8.36,8.38,10.29
2019/1/28 9:00,9.07,8.37,8.54,8.36,8.38,8.67,9.57
2019/1/28 10:00,8.37,8.54,8.36,8.38,8.67,8.96,9.07
2019/1/28 11:00,8.54,8.36,8.38,8.67,8.96,8.59,8.37
2019/1/28 12:00,8.36,8.38,8.67,8.96,8.59,8.59,8.54
2019/1/28 13:00,8.38,8.67,8.96,8.59,8.59,9.42,8.36
2019/1/28 14:00,8.67,8.96,8.59,8.59,9.42,10.49,8.38
2019/1/28 15:00,8.96,8.59,8.59,9.42,10.49,10.18,8.67
2019/1/28 16:00,8.59,8.59,9.42,10.49,10.18,9.24,8.96
2019/1/28 17:00,8.59,9.42,10.49,10.18,9.24,7.94,8.59
2019/1/28 18:00,9.42,10.49,10.18,9.24,7.94,7.27,8.59
2019/1/28 19:00,10.49,10.18,9.24,7.94,7.27,8.7,9.42
2019/1/28 20:00,10.18,9.24,7.94,7.27,8.7,7.96,10.49
2019/1/28 21:00,9.24,7.94,7.27,8.7,7.96,7.39,10.18
2019/1/28 22:00,7.94,7.27,8.7,7.96,7.39,8.32,9.24
2019/1/28 23:00,7.27,8.7,7.96,7.39,8.32,9.46,7.94
2019/1/29 0:00,8.7,7.96,7.39,8.32,9.46,10.51,7.27
2019/1/29 1:00,7.96,7.39,8.32,9.46,10.51,11.09,8.7
2019/1/29 2:00,7.39,8.32,9.46,10.51,11.09,11.01,7.96
2019/1/29 3:00,8.32,9.46,10.51,11.09,11.01,10.18,7.39
2019/1/29 4:00,9.46,10.51,11.09,11.01,10.18,10.46,8.32
2019/1/29 5:00,10.51,11.09,11.01,10.18,10.46,10.46,9.46
2019/1/29 6:00,11.09,11.01,10.18,10.46,10.46,11.31,10.51
2019/1/29 7:00,11.01,10.18,10.46,10.46,11.31,12.52,11.09
2019/1/29 8:00,10.18,10.46,10.46,11.31,12.52,13.07,11.01
2019/1/29 9:00,10.46,10.46,11.31,12.52,13.07,13.12,10.18
2019/1/29 10:00,10.46,11.31,12.52,13.07,13.12,12.51,10.46
2019/1/29 11:00,11.31,12.52,13.07,13.12,12.51,11.71,10.46
2019/1/29 12:00,12.52,13.07,13.12,12.51,11.71,11.11,11.31
2019/1/29 13:00,13.07,13.12,12.51,11.71,11.11,10.37,12.52
2019/1/29 14:00,13.12,12.51,11.71,11.11,10.37,9.3,13.07
2019/1/29 15:00,12.51,11.71,11.11,10.37,9.3,8.52,13.12
2019/1/29 16:00,11.71,11.11,10.37,9.3,8.52,7.55,12.51
2019/1/29 17:00,11.11,10.37,9.3,8.52,7.55,7.25,11.71
2019/1/29 18:00,10.37,9.3,8.52,7.55,7.25,6.67,11.11
2019/1/29 19:00,9.3,8.52,7.55,7.25,6.67,6.65,10.37
2019/1/29 20:00,8.52,7.55,7.25,6.67,6.65,6.83,9.3
2019/1/29 21:00,7.55,7.25,6.67,6.65,6.83,6.8,8.52
2019/1/29 22:00,7.25,6.67,6.65,6.83,6.8,6.54,7.55
2019/1/29 23:00,6.67,6.65,6.83,6.8,6.54,6.06,7.25
2019/1/30 0:00,6.65,6.83,6.8,6.54,6.06,5.87,6.67
2019/1/30 1:00,6.83,6.8,6.54,6.06,5.87,5.58,6.65
2019/1/30 2:00,6.8,6.54,6.06,5.87,5.58,5.53,6.83
2019/1/30 3:00,6.54,6.06,5.87,5.58,5.53,5.68,6.8
2019/1/30 4:00,6.06,5.87,5.58,5.53,5.68,5.72,6.54
2019/1/30 5:00,5.87,5.58,5.53,5.68,5.72,6.2,6.06
2019/1/30 6:00,5.58,5.53,5.68,5.72,6.2,5.84,5.87
2019/1/30 7:00,5.53,5.68,5.72,6.2,5.84,6.19,5.58
2019/1/30 8:00,5.68,5.72,6.2,5.84,6.19,7.5,5.53
2019/1/30 9:00,5.72,6.2,5.84,6.19,7.5,8.17,5.68
2019/1/30 10:00,6.2,5.84,6.19,7.5,8.17,7.9,5.72
2019/1/30 11:00,5.84,6.19,7.5,8.17,7.9,7.55,6.2
2019/1/30 12:00,6.19,7.5,8.17,7.9,7.55,6.67,5.84
2019/1/30 13:00,7.5,8.17,7.9,7.55,6.67,6.22,6.19
2019/1/30 14:00,8.17,7.9,7.55,6.67,6.22,5.69,7.5
2019/1/30 15:00,7.9,7.55,6.67,6.22,5.69,4.22,8.17
2019/1/30 16:00,7.55,6.67,6.22,5.69,4.22,4.15,7.9
2019/1/30 17:00,6.67,6.22,5.69,4.22,4.15,4.26,7.55
2019/1/30 18:00,6.22,5.69,4.22,4.15,4.26,4.18,6.67
2019/1/30 19:00,5.69,4.22,4.15,4.26,4.18,4.65,6.22
2019/1/30 20:00,4.22,4.15,4.26,4.18,4.65,5.19,5.69
2019/1/30 21:00,4.15,4.26,4.18,4.65,5.19,4.53,4.22
